RowNumber,P_hat_test,Exited
7882,0.081302031,0
320,0.081290197,0
9691,0.08118262,1
1442,0.081168544,0
233,0.081136021,0
1892,0.081136021,0
4485,0.081136021,0
5588,0.081136021,0
8922,0.081136021,0
4353,0.081119589,0
3696,0.081107515,0
3137,0.080964481,0
2716,0.080954389,0
7234,0.080938991,0
1142,0.080912339,0
482,0.080838749,0
8442,0.080838749,0
3063,0.080838216,0
5259,0.080832166,0
9830,0.080820289,0
1681,0.080724586,0
1516,0.08072377,0
3341,0.080720339,0
6970,0.080705423,0
8250,0.080705423,0
7364,0.08068749,0
9400,0.080670837,0
3141,0.080667783,0
4831,0.080667783,0
9989,0.080667783,0
4581,0.080640725,0
5385,0.080535245,0
5469,0.080534714,0
8005,0.080534714,0
8121,0.080534714,0
2189,0.080490107,0
5940,0.080441318,0
307,0.080402376,1
8282,0.080326609,0
9440,0.080292511,0
6448,0.080273857,0
9714,0.080252796,0
2471,0.080241954,0
5494,0.080239453,0
8696,0.080239453,0
614,0.080175145,0
6648,0.08014496,0
9282,0.080143937,0
72,0.080107558,0
3491,0.080107558,1
3482,0.080106314,0
7746,0.080067809,0
1887,0.080061452,0
8544,0.080060714,1
5876,0.080054953,0
667,0.08002264,0
2485,0.079989851,0
5251,0.079984624,0
5105,0.079975333,0
413,0.079972604,0
166,0.079967002,0
8398,0.079945639,1
510,0.079943247,0
3415,0.079943247,0
4191,0.079914888,0
5528,0.079905724,0
9430,0.079892717,0
3391,0.079880123,0
4110,0.079814907,0
7650,0.079704311,0
9093,0.079680152,1
3838,0.079649966,0
8332,0.079608012,0
5247,0.079561121,0
3308,0.079518432,0
5209,0.079518432,0
9006,0.079518432,0
1042,0.079481297,0
3997,0.079481297,0
5814,0.079481297,0
816,0.079432885,0
5183,0.079392543,1
4900,0.079361603,1
3199,0.079355722,0
8408,0.079350541,0
7107,0.079288384,0
5301,0.079227773,0
5196,0.079181362,0
1712,0.079174981,0
3927,0.079154884,0
6457,0.079058726,0
3282,0.079041971,0
9067,0.079024073,0
986,0.079010293,0
5919,0.078920116,0
297,0.078810709,0
8778,0.078781835,0
837,0.078766505,0
4447,0.078766505,0
8819,0.078766505,0
8084,0.078755411,0
5544,0.078739438,0
2774,0.078729691,0
3919,0.078729691,0
5847,0.078729691,0
9510,0.078729691,0
6544,0.078580845,0
6772,0.078521499,0
2380,0.078484884,0
9173,0.078477258,0
3121,0.078477173,0
4545,0.078447364,0
5898,0.078428995,0
6300,0.078377332,0
5128,0.07834741,1
2810,0.078331452,0
3971,0.078310776,0
749,0.078235321,0
9561,0.078222207,1
461,0.078205022,0
3741,0.078181265,0
2723,0.078115823,0
1823,0.078099578,0
8558,0.078067639,0
4683,0.078055459,0
1155,0.077984558,0
8416,0.077932665,0
4862,0.077930872,1
1939,0.077925683,0
9858,0.077904653,0
8255,0.077888485,0
4576,0.077876501,0
6935,0.077859795,0
3947,0.077857769,0
9695,0.077835842,0
4762,0.077822087,0
3674,0.077809164,0
9070,0.077791701,1
5574,0.077765536,0
1032,0.077734261,0
1914,0.077653576,0
5250,0.077636851,1
9615,0.077605623,0
3730,0.077569306,0
3752,0.077569306,0
5237,0.077569306,0
8977,0.077569306,0
9539,0.077569306,0
9679,0.077569306,0
9354,0.077540669,0
2005,0.077537502,0
997,0.077440919,0
4250,0.077440919,0
6060,0.077440919,0
6632,0.077440919,0
8629,0.077440919,0
7592,0.077387404,0
7653,0.077379421,0
8889,0.077329264,0
5303,0.077323963,0
3290,0.077320198,0
2755,0.077313237,0
7656,0.077300156,0
5695,0.077210419,0
2097,0.077192188,0
3523,0.077192188,0
4767,0.077192188,0
7903,0.077192188,0
9000,0.077192188,0
9846,0.077192188,0
3815,0.077156048,0
2611,0.077139747,0
4043,0.077118278,0
275,0.077100695,0
7351,0.077098176,0
5644,0.077064882,1
8141,0.077064882,0
3467,0.077028797,0
8532,0.076961228,1
7134,0.076946045,0
4529,0.076945639,0
1361,0.076925405,0
9244,0.076900939,0
7174,0.076893402,0
7101,0.076890476,0
9703,0.076815765,0
9838,0.076761987,0
6446,0.076678557,0
1360,0.076671058,0
2466,0.07662878,0
9640,0.076620694,0
6170,0.07661818,0
3160,0.076572157,0
4311,0.076534981,0
7940,0.07652512,0
1218,0.076495019,0
3636,0.076460431,0
8669,0.076460431,0
6158,0.076424605,0
685,0.076227528,0
7924,0.076227422,0
8085,0.076197455,0
5740,0.076176319,0
5082,0.076174842,0
4619,0.076172003,0
1761,0.0760702,1
2781,0.076066439,0
1445,0.076052593,0
1452,0.076052593,0
2235,0.076052593,1
7448,0.076029776,0
274,0.076016943,0
2957,0.076016943,0
4300,0.076016943,0
2695,0.07594253,0
9795,0.075938566,0
9998,0.075927012,1
1772,0.075902026,0
6073,0.075890913,0
9188,0.075862596,0
3452,0.075860833,0
1572,0.075821024,0
805,0.075786553,0
6270,0.075735041,0
3108,0.075674204,1
9253,0.075631219,0
6701,0.075630413,0
4696,0.075622802,0
130,0.075608927,0
4445,0.075607333,0
2473,0.075595002,0
4176,0.075573981,1
6926,0.07545633,0
4764,0.075355763,0
1790,0.075330757,0
4256,0.075295418,0
5060,0.075295418,0
6461,0.075295418,0
7598,0.075295418,0
8374,0.075295418,0
3473,0.07528908,0
1616,0.075259879,0
1622,0.075225073,1
2905,0.075206271,0
3706,0.075206271,0
921,0.075170487,0
2822,0.075077515,0
5914,0.075046245,0
4750,0.074983081,0
3069,0.074941936,0
7274,0.074930699,0
88,0.074893291,0
4203,0.074893291,0
6502,0.074893291,0
9802,0.074891443,0
7887,0.074804582,0
3507,0.074768973,0
2489,0.074739302,0
6161,0.074739302,0
7080,0.074729996,0
8233,0.074707183,0
674,0.074669832,0
4946,0.074649865,0
164,0.074615219,0
1882,0.074615219,0
3355,0.074615219,0
3471,0.074615219,0
5446,0.074615219,0
8153,0.074615219,0
8790,0.074615219,0
4534,0.074581853,1
5999,0.074580189,0
1614,0.074544627,0
5513,0.0744987,0
6809,0.074463914,0
2256,0.074456349,0
4685,0.074456349,0
7052,0.074456349,0
8652,0.074456349,0
4121,0.074425543,0
8561,0.074408925,0
6754,0.074385495,0
9290,0.074257479,0
276,0.074216433,0
1588,0.074216433,0
1670,0.074216433,0
2667,0.074216433,0
4540,0.074216433,0
2120,0.074181575,0
4894,0.074181575,0
5673,0.074181575,0
8827,0.074181575,0
5038,0.0741576,0
7787,0.074147957,0
3945,0.074131834,0
3912,0.074093641,0
8994,0.074093641,0
1784,0.07407843,0
7907,0.074067537,0
2065,0.074058344,0
5161,0.074058344,0
5976,0.074058344,0
5939,0.073926153,0
3361,0.073853252,0
5376,0.073852932,0
687,0.073836961,0
3046,0.073795207,0
9158,0.073730822,0
8119,0.073662787,0
8947,0.073662787,0
4617,0.073660254,0
3635,0.073614517,0
1377,0.073611684,1
5189,0.073597935,0
8304,0.073540349,0
6490,0.073527896,0
8151,0.073525304,0
1186,0.073518049,0
5753,0.073510638,0
6631,0.073510638,0
7797,0.073510638,0
9723,0.073510638,0
5269,0.073476085,0
2601,0.073360566,1
527,0.073353933,0
8880,0.073353933,0
1583,0.073314043,0
6146,0.073239078,0
2703,0.073237045,0
6937,0.073224731,0
867,0.073171306,0
6257,0.073133679,1
1437,0.073123557,0
620,0.073117289,0
3516,0.073117289,0
4091,0.073117289,0
1192,0.073104178,0
7416,0.073082906,0
8502,0.073082906,0
3488,0.072999856,0
4751,0.072996172,0
8951,0.072996172,0
5992,0.072961842,0
1735,0.072883938,0
3358,0.072853329,0
5517,0.072849188,0
8795,0.072848345,1
1540,0.072787153,0
5761,0.072748772,0
2219,0.072733142,0
858,0.072716162,0
3591,0.072660691,0
3366,0.072612739,1
255,0.072571199,0
1146,0.072571199,0
1688,0.072499576,0
3250,0.072462299,0
6548,0.072452788,0
1728,0.072421129,0
4996,0.072421129,0
4808,0.072387048,0
5634,0.072387048,0
7345,0.072387048,0
87,0.07236881,1
9736,0.072329269,1
9677,0.072301076,0
6738,0.072278405,0
1335,0.07226915,0
1358,0.072266566,0
8497,0.072266566,0
8648,0.072266566,0
5890,0.072222039,0
8100,0.072170007,0
9508,0.072146748,0
6043,0.072101221,0
1333,0.072043458,0
4229,0.072033157,0
6874,0.072033157,0
6878,0.072033157,0
2070,0.072026065,0
1723,0.072007385,0
9516,0.072002543,0
1354,0.071999244,0
8410,0.07198883,0
5568,0.071988547,0
9159,0.071953831,0
2507,0.071879357,0
3683,0.071879357,0
6975,0.071879357,0
7013,0.071879357,0
7187,0.071879357,0
133,0.071876371,0
9621,0.071869816,0
8991,0.07186904,0
6577,0.071804357,0
3788,0.071791561,1
6756,0.071769437,0
4705,0.071731085,0
6673,0.071731085,0
7590,0.071731085,0
4929,0.07171759,0
8430,0.071694597,0
1313,0.071662335,1
1858,0.071659104,0
5974,0.071652103,0
6112,0.071582291,0
2744,0.071531576,1
5991,0.07150806,0
7645,0.071494539,0
9542,0.071444635,0
5405,0.07144074,0
259,0.071432979,0
1970,0.071346524,0
2072,0.071346524,0
924,0.071313012,0
3081,0.07131291,0
4838,0.07131291,0
6875,0.07131291,0
5836,0.071301543,0
7171,0.071301351,0
673,0.071194553,0
2634,0.071075903,0
3289,0.071073119,0
6107,0.071067869,0
2325,0.071051817,0
6816,0.071030561,0
1464,0.071029367,0
8916,0.071001565,1
8335,0.070963868,1
9213,0.070963868,0
3578,0.070949355,0
3485,0.07094265,0
817,0.070930421,0
5042,0.070930421,0
1130,0.070846046,1
4775,0.070846046,0
7616,0.070799982,0
6763,0.070735348,0
2763,0.070728192,0
6806,0.070665939,0
3536,0.070665655,0
2469,0.070598765,0
3585,0.070547981,0
1946,0.070371344,1
9134,0.070321144,0
1853,0.07028873,0
2517,0.070286657,0
3079,0.070286657,0
6103,0.070286657,0
7046,0.070286657,0
8620,0.070286657,0
5630,0.070253504,0
6261,0.07022668,0
98,0.070168428,0
9168,0.070136772,0
3445,0.070136304,0
3959,0.070136304,0
5245,0.070136304,0
2623,0.070136104,0
6459,0.070115434,0
2151,0.070109031,0
5134,0.070063634,0
4790,0.070019752,1
5769,0.069931668,0
315,0.069922185,0
7020,0.069906343,0
1102,0.069876269,0
5683,0.069876269,0
8065,0.069876269,0
8438,0.069876269,0
6801,0.069793054,0
7554,0.069793054,0
9946,0.069759652,0
3431,0.069653492,0
5669,0.069643679,1
9184,0.069643679,0
4173,0.069615423,0
4841,0.069615423,0
7015,0.069615423,0
8012,0.069615423,0
8113,0.069615423,0
8630,0.06957794,0
6175,0.069571951,0
322,0.069526641,0
9936,0.069469196,0
9565,0.0694664,0
3988,0.069379281,0
738,0.069328667,0
7179,0.069269001,0
1832,0.06924136,0
2969,0.06924136,0
2098,0.069228851,0
6589,0.069208663,0
2289,0.069172204,0
3869,0.069126184,0
7189,0.069126184,0
1325,0.069118458,0
3175,0.069093077,0
8686,0.069093077,0
5904,0.069019791,1
1502,0.069015038,0
6403,0.068902837,0
3035,0.068839392,0
8768,0.068836624,0
6320,0.068815021,0
1431,0.06881388,0
6096,0.068798808,0
1940,0.068779935,0
7485,0.068754555,0
1152,0.068692799,0
4680,0.068579373,0
4732,0.068579373,0
5306,0.068546966,0
8651,0.068546966,0
5408,0.068517141,0
1757,0.068514377,0
1075,0.068508663,0
5966,0.068506301,0
5569,0.068472982,0
6430,0.068450824,0
184,0.068432404,0
223,0.068432404,0
888,0.068432404,0
9102,0.068428995,0
1548,0.068406634,0
6390,0.068405389,0
9420,0.068333277,0
3022,0.068324863,0
9141,0.068324686,0
7995,0.068296033,1
6188,0.068292102,0
2423,0.068280425,0
8083,0.068251109,0
2550,0.068210468,1
8279,0.068210468,0
9808,0.068210468,0
2201,0.068179205,0
2938,0.068178223,0
7539,0.068178223,0
8703,0.068125782,0
1705,0.068111685,0
6639,0.06808111,0
2654,0.068064686,0
1545,0.068064231,0
8837,0.068064231,0
725,0.067976919,0
7033,0.067950871,0
8786,0.067892031,0
2798,0.067853525,0
1168,0.067730383,0
3766,0.067698349,0
6087,0.067577552,0
2258,0.067557621,0
2705,0.067525662,0
3661,0.067525662,0
1416,0.067501512,0
8801,0.067433781,0
7671,0.067316544,0
4911,0.067193816,0
5575,0.067193816,0
7700,0.067193816,0
874,0.067162017,0
1105,0.067162017,0
1240,0.067162017,0
2915,0.067162017,0
7021,0.067162017,0
4588,0.067081801,0
2288,0.067050051,0
9355,0.067049602,0
1695,0.066983235,0
5368,0.066937811,0
6761,0.066937811,0
7740,0.066937811,0
9840,0.066937811,0
3154,0.066929091,0
1740,0.066874195,0
6455,0.066840906,0
5757,0.066806898,0
2194,0.066805647,0
4986,0.066758864,0
2053,0.06674864,0
2093,0.066731641,1
4851,0.066688784,1
6641,0.066688501,0
6245,0.066661642,0
8236,0.066656015,0
7684,0.0666547,0
8237,0.06662262,0
1660,0.066614504,0
5416,0.066611868,0
8965,0.066587633,0
7587,0.066577105,0
7972,0.066577105,0
65,0.066553467,0
8323,0.066550005,0
221,0.066530207,0
3817,0.066526788,0
8726,0.066518489,0
1693,0.066482383,0
605,0.066442325,0
6281,0.066426874,0
2632,0.0664212,0
95,0.066407075,0
6303,0.066407075,0
8633,0.066407075,0
7611,0.066356059,0
3136,0.066354488,0
4426,0.066320764,0
7074,0.066296278,0
5316,0.06628709,0
3867,0.066238186,0
5164,0.066191241,0
8041,0.066191241,0
9904,0.066191241,0
474,0.066159882,0
1457,0.066159882,0
5675,0.066159882,0
8996,0.066159882,0
9369,0.066159882,0
7822,0.066088621,0
3433,0.066049469,0
1144,0.066049026,0
2395,0.066049026,0
2639,0.066049026,0
6357,0.066049026,0
5120,0.065992293,0
9673,0.065982354,0
8135,0.065938785,0
9970,0.065938785,0
252,0.065911927,0
9450,0.065908439,0
3310,0.065887025,0
786,0.065855031,0
4060,0.065771955,0
256,0.06577027,0
751,0.06577027,0
2255,0.065769342,0
8413,0.065753628,1
9811,0.065693213,0
3810,0.065645943,0
6335,0.065556361,0
8455,0.065556361,0
8825,0.065556361,0
8988,0.065545632,0
7506,0.065525282,0
2144,0.065518415,0
941,0.065499232,0
1515,0.065478758,0
8946,0.065459268,0
366,0.065446884,0
9490,0.065446884,1
8864,0.065423922,1
9958,0.065415854,0
8607,0.065415415,0
6755,0.065401637,0
4797,0.065394612,0
2190,0.065356299,0
115,0.065345742,1
4738,0.065226894,0
6486,0.065200604,0
1773,0.065196894,0
4543,0.065171656,0
8639,0.065139329,0
1694,0.065093652,0
7409,0.065049818,0
8741,0.065041028,0
9900,0.065020195,0
6308,0.064981788,0
8556,0.064969412,0
1200,0.064953632,0
7277,0.064951219,0
7913,0.064941419,0
2845,0.064927187,0
2195,0.064927147,0
4787,0.064927147,0
5478,0.064927147,0
9399,0.064927147,0
9920,0.064896346,0
2198,0.064856029,0
8526,0.064826868,0
1794,0.064791826,0
1991,0.06478746,0
3234,0.064735692,0
3440,0.064717153,0
7215,0.064713431,0
3413,0.064668941,0
4966,0.06463426,0
1594,0.064619568,0
7242,0.064616246,0
15,0.064576526,0
4164,0.064576526,0
7922,0.064576526,0
3335,0.06454588,0
3639,0.06454588,0
9453,0.06454588,0
2184,0.064521623,0
9123,0.064519717,0
1092,0.064489623,0
196,0.064479662,0
6939,0.064468572,0
2528,0.064437542,0
3643,0.064437542,0
5624,0.064437542,0
6837,0.064437542,0
1204,0.06442497,0
523,0.064387529,0
5119,0.064329805,0
9135,0.064329805,0
9199,0.064225721,0
608,0.064197176,0
2668,0.064146113,0
1785,0.064123467,0
2948,0.064121232,0
3031,0.064104631,0
7912,0.064027407,0
9363,0.064025637,0
3437,0.063982189,0
1484,0.063964032,0
131,0.063956073,0
1767,0.063956073,0
3509,0.063956073,0
4646,0.063956073,0
9548,0.063956073,0
6317,0.063949448,0
563,0.063945729,0
8427,0.063925701,0
3088,0.063865648,0
6947,0.063859951,0
3237,0.063849086,0
1012,0.063821634,0
783,0.063818333,0
8367,0.063818333,0
8805,0.063818333,0
7389,0.06376894,0
32,0.063757352,0
7391,0.063750129,0
7706,0.063734657,1
9941,0.063717381,0
9295,0.063634457,0
709,0.063610339,0
1843,0.063610339,0
4490,0.063610339,0
7747,0.063610339,0
9645,0.063610339,0
9750,0.063610339,0
7347,0.06358012,0
5194,0.063573084,0
5601,0.063524397,0
4122,0.063473293,0
6897,0.063473293,0
7447,0.063392036,0
3303,0.063369962,0
2171,0.063367059,0
8290,0.063367059,0
6597,0.063295978,1
5022,0.06329299,0
3296,0.063266773,0
1706,0.06320925,0
615,0.063196908,0
4032,0.063186074,0
1476,0.063130418,0
9347,0.063024295,0
7543,0.062998544,0
7967,0.062998544,0
6758,0.06298707,0
3663,0.062939845,0
9967,0.062909616,0
9270,0.062903117,0
5330,0.062862728,0
6991,0.062862728,0
7759,0.062862728,0
5886,0.062850755,0
4187,0.062847557,0
3622,0.062732678,0
4406,0.06265764,0
6020,0.06265764,0
8328,0.06265764,0
293,0.062627844,0
5791,0.062627844,0
7498,0.062627844,0
7438,0.062627098,0
1241,0.062625064,0
3508,0.062593923,0
3853,0.06258702,0
8036,0.062584349,0
791,0.062575275,0
5609,0.062549644,0
3723,0.06252293,0
1117,0.06252251,0
8957,0.06252251,0
3774,0.06249695,0
643,0.062431334,0
8272,0.062416801,0
541,0.062403853,0
4938,0.062337415,0
4219,0.062306389,1
5915,0.062296838,0
5636,0.06229427,0
9814,0.062269828,0
114,0.062258352,0
6564,0.062154406,0
6136,0.062109675,0
2657,0.062054401,0
3180,0.062054401,0
5855,0.062054401,0
2530,0.062050141,0
7045,0.062024872,0
9861,0.062023923,0
8214,0.061965249,0
7505,0.061950384,1
8751,0.061950384,0
9390,0.061950384,0
9890,0.061950384,0
6886,0.061925166,0
3621,0.061920485,0
6432,0.061816679,0
8664,0.061816679,0
3191,0.061785364,0
243,0.061758366,0
9077,0.061730386,0
8246,0.061723605,0
2748,0.061718269,0
781,0.06168889,0
3975,0.06168889,0
6542,0.061646813,0
318,0.061585032,0
672,0.061585032,0
9137,0.061577542,0
6879,0.061538146,1
1744,0.061481751,0
2419,0.061481751,1
5595,0.061481751,0
1875,0.061472781,0
6962,0.061456588,0
9408,0.061439423,0
5059,0.061434938,0
8562,0.061381835,0
1993,0.061375068,0
4133,0.061372478,0
6857,0.061364639,0
2562,0.061224305,0
5700,0.06117302,0
9844,0.061160682,0
8571,0.061149429,0
831,0.061123484,0
8525,0.061123484,0
9850,0.061123484,0
5268,0.061094369,0
6156,0.061094369,0
6452,0.061080791,0
4627,0.061020927,0
4763,0.061012275,0
2129,0.060991933,0
8142,0.060991858,0
2055,0.060991447,0
2110,0.060991447,0
4804,0.060991447,0
9016,0.060991447,0
9916,0.060991447,0
3700,0.060904296,0
4908,0.060891354,0
1691,0.060885606,0
9443,0.060819804,0
8697,0.060812223,0
6543,0.060782392,0
9793,0.060764128,0
6294,0.060763101,0
8326,0.060763101,0
1244,0.060730601,0
1901,0.060690031,0
5205,0.060690031,0
4961,0.060660701,0
9758,0.06062239,0
5649,0.060602021,0
2296,0.06055887,1
6121,0.06055887,0
4930,0.060534211,0
8169,0.060534061,0
9351,0.060504801,0
3447,0.060489093,0
9292,0.06042834,0
1765,0.060403215,0
4112,0.060403215,0
8610,0.060403215,0
1896,0.060380372,0
279,0.060318475,0
3240,0.060307318,0
3472,0.060297363,0
5079,0.060218243,0
3517,0.060205636,0
8590,0.060205636,0
3089,0.06013625,0
3575,0.06010452,0
5493,0.060102057,0
4799,0.060075455,0
5371,0.060075455,1
1953,0.060058859,0
8223,0.060030492,0
814,0.06002919,1
782,0.060003505,0
7358,0.059996773,0
6793,0.059976588,0
6747,0.059974544,0
8528,0.059974544,0
7847,0.05994169,0
2963,0.059929959,1
1507,0.05985032,0
9635,0.05985032,0
1861,0.059806963,0
8090,0.059801887,0
8738,0.059787089,0
9275,0.059778278,0
7874,0.059777117,0
3248,0.059749763,0
813,0.059624502,0
4907,0.059624502,0
5043,0.059624502,0
2177,0.059559933,0
911,0.059500434,0
2574,0.059495498,0
5576,0.059495498,0
6234,0.059468417,0
4606,0.0593007,0
5668,0.0593007,0
8400,0.0593007,0
3389,0.059291252,0
5878,0.059272399,0
9571,0.059261386,0
5255,0.059258964,0
4452,0.059214435,0
8893,0.059201009,0
9488,0.059201009,0
5620,0.059172353,0
5697,0.059172353,0
5952,0.059172353,0
902,0.059168912,0
3755,0.059118438,0
8309,0.059100927,0
6354,0.059047442,0
3351,0.059041366,0
4057,0.059017129,0
7211,0.058984402,0
1919,0.058944277,0
4978,0.058924302,0
1903,0.058879363,0
264,0.058869278,0
5400,0.058867394,0
6037,0.058862226,0
1302,0.058819524,0
2167,0.05875187,0
7463,0.05875187,0
4086,0.058751664,0
2270,0.058727755,0
2921,0.058727755,0
7349,0.05869971,0
2828,0.058660736,0
404,0.058632928,0
656,0.058598205,0
5178,0.05850465,1
2812,0.058408521,0
4230,0.058408521,0
4215,0.058380619,0
6515,0.058380619,0
6721,0.058380619,0
7546,0.058380619,0
8580,0.058348966,0
8354,0.058310236,1
21,0.058281985,0
1524,0.058281985,0
4263,0.058281985,0
8892,0.058278823,0
8635,0.0581839,0
2087,0.058160003,0
8907,0.058160003,0
6649,0.058134456,0
4226,0.058121841,0
4322,0.058098665,0
5955,0.058061988,0
330,0.058051219,0
8904,0.058021709,0
96,0.058017573,0
9438,0.057980367,0
6479,0.057966918,0
7921,0.057955804,0
7367,0.057941213,0
208,0.057879198,0
4315,0.057860802,0
6071,0.057851728,0
8839,0.057823778,1
2859,0.057816017,0
1033,0.057718278,0
1094,0.057718278,0
5136,0.057718278,0
5863,0.057718278,0
8378,0.057718278,0
9462,0.057718278,0
3728,0.0576771,1
3302,0.057663455,0
5468,0.057614713,0
6924,0.057592482,0
8013,0.057528944,0
416,0.057501437,0
528,0.057501437,0
6616,0.057501437,0
7584,0.057501437,0
1473,0.057449823,0
1064,0.057435046,0
1869,0.05743087,0
915,0.05742846,0
271,0.057404197,0
3399,0.057404197,0
446,0.057385991,0
9807,0.057372145,0
917,0.057307499,1
1356,0.057307499,0
4179,0.057283941,0
4494,0.057283941,0
3693,0.05726723,0
481,0.057255546,0
499,0.057252166,0
6844,0.057250686,0
2037,0.057155337,0
6846,0.057093451,0
6163,0.05707888,0
2522,0.057026978,0
3000,0.05701841,0
4522,0.057002489,0
514,0.056990191,0
2274,0.056986737,0
304,0.05697208,0
3231,0.05697208,0
5910,0.05697208,0
6124,0.05697208,0
6593,0.05697208,0
7007,0.05697208,0
8474,0.05697208,0
9050,0.05697208,0
2817,0.056944823,0
2240,0.056876066,1
4769,0.056876066,1
175,0.056848468,0
746,0.056848468,0
3328,0.056848468,0
5013,0.056848468,0
2257,0.056770697,0
4971,0.05675265,0
5531,0.056732988,0
1447,0.05658268,0
3356,0.056559263,0
5729,0.056538836,0
7828,0.056538836,0
4628,0.056443508,0
1511,0.056431282,0
3632,0.05642306,0
3688,0.056420284,0
8114,0.056345403,0
7209,0.056341876,0
7405,0.056297797,0
9829,0.056297797,0
5219,0.056225262,0
8748,0.056207343,0
5832,0.05617522,1
5676,0.056150032,0
9997,0.056134908,0
3773,0.056122598,0
2732,0.056112845,0
6642,0.056112845,0
7926,0.056112845,0
4621,0.056092237,0
5345,0.056085975,0
4409,0.056084301,0
9186,0.055993328,0
6881,0.055991366,0
2853,0.055990986,0
3866,0.055990986,0
8296,0.055990986,0
747,0.055987234,0
3901,0.055985174,0
2148,0.055980435,0
5057,0.055974738,0
9061,0.055967937,1
8031,0.055896528,1
3558,0.055871256,0
6291,0.055808,0
9501,0.055757771,0
3126,0.055735481,0
532,0.05572738,0
78,0.055712816,0
8180,0.055694199,0
5507,0.055671625,0
3470,0.055642026,0
7406,0.055615662,0
3614,0.055571645,0
1682,0.055568881,0
3645,0.055568881,0
4821,0.055568881,0
8145,0.055499457,0
3096,0.055492699,0
2836,0.055458826,0
580,0.055448134,0
5172,0.055448134,0
5366,0.055448134,0
3163,0.055420183,0
9768,0.055375672,0
5514,0.055265809,0
5783,0.055265809,0
7173,0.055265809,0
1884,0.055242456,0
6815,0.055239321,0
8390,0.055239321,0
289,0.05522125,0
9948,0.055216667,1
6116,0.055145683,0
3403,0.055134221,0
4640,0.055102348,0
9611,0.055003127,0
5748,0.05494797,0
9579,0.054935587,0
6334,0.054897288,0
3736,0.054871468,0
7084,0.054871468,0
1738,0.054752149,0
3147,0.05474142,1
7126,0.05472958,0
7644,0.05472958,0
4100,0.054643442,0
4814,0.054610552,0
9663,0.054610552,0
9733,0.054610552,0
9441,0.054496794,1
7905,0.05445988,0
5335,0.054446292,0
2364,0.054430823,0
6276,0.054430823,0
6410,0.054430823,0
7831,0.054430823,0
9947,0.054430823,0
910,0.054404711,0
2112,0.054404711,0
249,0.054342016,0
3275,0.054338845,1
7806,0.054320371,0
3871,0.054312407,0
5733,0.054312407,0
9084,0.054312407,0
3008,0.054253172,1
397,0.054137762,0
6271,0.054016163,0
1805,0.054004442,0
1212,0.053902233,0
2771,0.053902233,0
7053,0.053902233,0
9288,0.053902233,0
12,0.05387636,0
1926,0.05387636,0
5157,0.053843239,0
6539,0.053823546,1
1833,0.053785266,0
1555,0.053758717,0
3510,0.053693953,0
3909,0.053693953,0
4912,0.053693953,1
2312,0.053654616,0
6224,0.053621703,0
8254,0.05361049,1
907,0.05352749,0
6468,0.05351707,1
452,0.053491009,0
6048,0.053491009,0
8583,0.053405483,0
2057,0.053400529,1
8444,0.053396481,0
3287,0.053378486,0
4422,0.053378486,0
4244,0.053334174,1
5051,0.053299425,0
4004,0.053279147,0
4016,0.053264058,0
5555,0.05326223,0
2526,0.053237608,0
7795,0.053225876,0
1669,0.053198993,0
4097,0.05312412,0
1827,0.05309519,0
197,0.05308669,0
5764,0.05308669,0
8116,0.05308669,0
9867,0.053061187,0
79,0.053055186,0
7185,0.05299262,0
350,0.052971034,0
5252,0.052971034,0
6630,0.052971034,0
6820,0.052971034,0
8903,0.052971034,0
9389,0.052971034,0
9563,0.052971034,0
1730,0.052950276,0
1478,0.052881385,0
6379,0.052881385,1
8702,0.052881385,0
9668,0.052881385,0
2998,0.052860268,0
6920,0.052858677,0
4836,0.052779603,0
9806,0.052714261,0
5145,0.052712168,0
7729,0.05270703,0
3946,0.052681341,0
9798,0.052681341,0
7906,0.052664966,0
9511,0.052613731,0
479,0.052592155,0
4520,0.052592155,0
5860,0.052592155,0
6955,0.052592155,0
1376,0.052589149,0
526,0.052570427,0
3677,0.052570427,0
2664,0.052567895,0
1586,0.052551957,0
8617,0.052457365,0
412,0.052455834,0
4443,0.052455834,0
5184,0.052455834,0
6375,0.052455834,0
3178,0.052418843,0
8754,0.052385105,0
776,0.05231499,0
8574,0.052301997,0
1866,0.052282804,0
3326,0.052282804,0
4178,0.052282804,0
7770,0.052257751,0
2452,0.052257667,0
6383,0.052257667,0
1592,0.052168804,0
3484,0.052168804,0
6773,0.052168804,0
7606,0.052168804,0
3676,0.052129676,0
5701,0.05212181,1
3784,0.052113156,1
5103,0.052098187,0
2168,0.052080917,0
206,0.052080438,0
4570,0.052071041,0
7959,0.052016504,0
7834,0.052014421,0
1531,0.051943425,0
1438,0.051908578,0
2890,0.051908578,0
7288,0.051825167,0
2690,0.051795349,1
9862,0.051795349,0
7807,0.051787207,0
4117,0.051773932,0
5762,0.051773932,0
9264,0.051773932,0
9470,0.051754188,0
2457,0.051754111,0
723,0.051749026,0
2730,0.051749026,0
6288,0.051719929,0
1541,0.051706157,0
2265,0.051686199,0
8156,0.05166098,0
1430,0.051604371,0
7682,0.051510244,1
4463,0.05149043,1
8693,0.05149043,0
6667,0.051481446,0
2867,0.051474993,0
1248,0.051465653,0
5490,0.051464255,0
38,0.051445885,0
9886,0.051425988,0
2083,0.051378063,0
4382,0.051378063,0
9434,0.051378063,0
9604,0.051378063,0
9876,0.051378063,0
